0.0,0.0
0.0,0.0
1.0195758645876377E-4,5.249916214701051E-9
5.097879320117455E-4,-2.0654949772182928E-8
0.0011215317592439171,-1.4595953306244566E-6
0.0018352211889286294,-5.877931572639768E-6
0.0027527817204268303,-1.617247505107607E-5
0.003160553036614269,-2.311114348894786E-5
0.004077901169290372,-4.537569074143851E-5
0.0050969658841959215,-7.765654017670399E-5
0.006217539108015214,-1.240562730449434E-4
0.0071369079193141635,-1.7098920796064726E-4
0.008358013487872573,-2.4735355343667324E-4
0.010188334530568022,-3.8158509600774314E-4
0.010797824688043441,-4.3406679421458184E-4
0.012015680815997562,-5.513560709151101E-4
0.013232323864607983,-6.806232944958769E-4
0.014447180696637892,-8.257205049948898E-4
0.01566044347963109,-9.835930555790007E-4
0.016972660725699258,-0.0011704083615554257
0.01818177048748287,-0.0013574482150196425
0.019388906483449583,-0.0015568297840419334
0.01989093487763871,-0.0016454369396747266
0.020515530072587607,-0.001761717883665955
0.020429937792945493,-0.0017449505510222726
0.019764676120395577,-0.0016124375062939668
0.01880757892605041,-0.001424572655652767
0.017154195342084705,-0.0011093292489670168
0.015199176276625901,-7.593760200486077E-4
0.014222422221994635,-5.973648249495763E-4
0.012264017480557773,-3.043881859119857E-4
0.010201476951891261,-4.164853381054631E-5
0.008134583639871315,1.8431074107219686E-4
0.005965493900260842,3.835148276707276E-4
0.003694453231612617,5.51267062632688E-4
0.0014201366293890901,6.663779823551073E-4
-7.569985702555707E-4,7.350430321925959E-4
-0.0019450405553635471,7.485554532966987E-4
-0.004321125177159907,7.215879603388181E-4
-0.006695936586522773,6.392706136035056E-4
-0.008966817977380678,5.14984685181517E-4
-0.011237529383932063,3.428328941762018E-4
-0.0130974296883042,1.5463797897912604E-4
-0.014149452958357853,2.7881833626423723E-5
-0.014797961294767018,-6.230525711391014E-5
-0.014872526092397675,-7.368675430654141E-5
-0.015018592014544786,-9.696476230335231E-5
-0.01485976563822088,-7.114573074561873E-5
-0.014597388523051653,-2.8523131596349348E-5
-0.014234251363980977,2.9693849211202608E-5
-0.013767389950392091,1.03627934748749E-4
-0.01319950747465046,1.91475204768336E-4
-0.01296292684244626,2.2736472795911245E-4
-0.012489491293812889,2.9731181457621537E-4
-0.011914908812670289,3.802141260289679E-4
-0.011435165728823917,4.477262196973632E-4
-0.010955218774422746,5.137734017035476E-4
-0.01037105239208764,5.919593966520373E-4
